ts_code,trade_date,diff_pct,t_pre_close,t_1_close,factor_now,factor_prev,reason
600150.SH,2011-07-15,0.3798,48.8100,78.7000,1.890287,1.172362,因子未变动
600150.SH,2012-06-12,0.2381,23.8700,31.3300,2.481051,1.890287,因子未变动
600150.SH,2020-01-02,0.0169,21.3917,21.7600,2.499740,2.486019,因子未变动
600151.SH,2001-04-20,0.3800,15.9900,25.7900,1.816353,1.126153,因子未变动
600151.SH,2006-07-12,0.3819,11.5900,18.7500,3.257934,2.013837,因子未变动
600152.SH,2000-03-30,0.4998,10.3300,20.6500,2.016891,1.008934,因子未变动
600153.SH,2004-06-24,0.4090,5.4900,9.2900,2.569544,1.518492,因子未变动
600153.SH,2008-08-04,0.4542,9.0600,16.6000,5.644628,3.080743,因子未变动
600153.SH,2010-07-16,0.4554,6.6600,12.2300,10.565851,5.753767,因子未变动
600153.SH,2020-01-02,0.3194,6.1188,8.9900,13.883640,13.151381,因子未变动
600155.SH,2000-08-22,0.2307,17.3100,22.5000,1.299827,1.000000,因子未变动
600155.SH,2001-05-17,0.3373,10.5100,15.8600,2.034239,1.348036,因子未变动
600157.SH,2000-03-31,0.4444,19.3900,34.9000,3.239345,1.799739,因子未变动
600157.SH,2008-06-19,0.3374,6.5000,9.8100,4.888919,3.239345,因子未变动
600157.SH,2011-06-14,0.3387,16.1300,24.3900,7.405730,4.897680,因子未变动
600157.SH,2012-04-24,0.5023,9.7100,19.5100,14.880102,7.405730,因子未变动
600157.SH,2014-05-22,0.5095,2.3300,4.7500,31.307243,15.357027,因子未变动
600157.SH,2015-06-04,0.2321,8.6700,11.2900,40.768021,31.307243,因子未变动
600158.SH,2001-06-01,0.2360,21.9200,28.6900,1.410616,1.077752,因子未变动
600158.SH,2007-04-25,0.4452,27.7500,50.0200,2.572929,1.427404,因子未变动
600158.SH,2007-10-08,0.3751,24.0900,38.5500,4.117327,2.572929,因子未变动
600158.SH,2008-10-30,0.1131,3.4500,3.8900,4.642435,4.117327,因子未变动
600159.SH,2001-05-28,0.2729,14.3600,19.7500,1.954700,1.421240,因子未变动
600159.SH,2010-08-16,0.4996,5.8800,11.7500,3.906075,1.954700,因子未变动
600159.SH,2020-01-02,0.0553,2.4091,2.5500,4.103335,4.031093,因子未变动
600160.SH,2004-10-29,0.3338,5.2300,7.8500,1.841325,1.226768,因子未变动
600160.SH,2010-05-18,0.0981,8.9200,9.8900,2.263916,2.041874,因子未变动
600160.SH,2011-03-25,0.2363,26.6900,34.9500,2.964551,2.263916,因子未变动
600160.SH,2012-05-21,0.3899,12.9400,21.2100,4.859206,2.964551,因子未变动
600160.SH,2018-06-06,0.2378,8.5900,11.2700,7.617559,5.806107,因子未变动
600161.SH,2004-09-28,0.3359,7.7300,11.6400,2.490037,1.653607,因子未变动
600161.SH,2008-06-25,0.3389,15.5500,23.5200,3.987268,2.636140,因子未变动
600161.SH,2017-06-19,0.2356,36.9300,48.3100,5.322456,4.068688,因子未变动
600161.SH,2018-06-22,0.2366,19.7800,25.9100,6.971933,5.322456,因子未变动
600161.SH,2019-06-14,0.1683,22.1900,26.6800,8.382658,6.971933,因子未变动
600161.SH,2020-07-15,0.1676,39.5700,47.5400,10.071052,8.382658,因子未变动
600161.SH,2022-07-15,0.1700,20.6500,24.8800,12.169359,10.100371,因子未变动
600161.SH,2024-06-20,0.1707,24.9800,30.1200,14.702369,12.193399,因子未变动
600162.SH,2000-08-24,0.1041,12.2200,13.6400,1.230546,1.102439,因子未变动
600162.SH,2005-03-24,0.4994,4.4300,8.8500,2.468056,1.235422,因子未变动
600162.SH,2008-10-29,0.3125,2.9700,4.3200,3.953956,2.718345,因子未变动
600162.SH,2016-06-27,0.3429,4.1200,6.2700,6.293191,4.135239,因子未变动
600162.SH,2021-07-08,0.0164,1.8000,1.8300,1.016667,7.331005,因子未变动
600162.SH,2022-07-19,0.0199,1.9700,2.0100,7.604522,1.016667,因子未变动
600163.SH,2008-05-28,0.3337,6.0500,9.0800,1.767584,1.177741,因子未变动
600163.SH,2023-06-30,0.0176,5.5900,5.6900,1.000000,1.767584,因子未变动
600165.SH,2001-02-06,0.1061,14.9100,16.6800,1.790384,1.600398,因子未变动
600165.SH,2015-10-12,0.6000,11.2800,28.2000,4.519653,1.807861,因子未变动
600165.SH,2025-12-11,0.2970,2.8400,4.0400,6.429365,4.519653,因子未变动
600166.SH,2003-10-21,0.3386,8.8100,13.3200,2.294739,1.517767,因子未变动
600166.SH,2006-05-31,0.1558,3.3600,3.9800,2.858487,2.413195,因子未变动
600166.SH,2006-06-29,0.3333,2.7000,4.0500,4.287731,2.858487,因子未变动
600166.SH,2011-05-16,0.5066,10.0300,20.3300,9.216417,4.547008,因子未变动
600166.SH,2016-07-07,0.5026,2.8700,5.7700,19.855306,9.876037,因子未变动
600167.SH,2007-03-26,0.0992,7.4500,8.2700,1.124578,1.013072,因子未变动
600167.SH,2018-05-30,0.5059,10.9300,22.1200,2.364953,1.168577,因子未变动
600167.SH,2019-05-29,0.2406,9.2800,12.2200,3.114194,2.364953,因子未变动
600168.SH,2024-06-20,0.2932,4.1700,5.9000,2.483117,1.755017,因子未变动
600169.SH,2009-05-25,0.3764,14.8300,23.7800,2.526424,1.575562,因子未变动
600169.SH,2011-06-07,0.5013,9.4400,18.9300,5.066229,2.526424,因子未变动
600169.SH,2012-06-07,0.3339,3.9900,5.9900,7.605692,5.066229,因子未变动
600170.SH,2002-07-31,0.1735,10.3400,12.5100,1.299830,1.074360,因子未变动
600170.SH,2012-05-10,0.5026,8.7600,17.6100,3.104450,1.544292,因子未变动
600170.SH,2013-07-17,0.1909,5.8900,7.2800,3.837079,3.104450,因子未变动
600170.SH,2014-06-17,0.2563,4.4400,5.9700,5.159315,3.837079,因子未变动
600170.SH,2015-05-12,0.2427,9.5800,12.6500,6.812666,5.159315,因子未变动
600170.SH,2016-05-16,0.1920,4.0400,5.0000,8.431517,6.812666,因子未变动
600170.SH,2017-05-18,0.1844,3.7600,4.6100,10.337578,8.431517,因子未变动
600170.SH,2025-07-31,0.0237,2.4700,2.5300,1.024291,13.383047,因子未变动
600171.SH,2002-04-23,0.2371,14.4500,18.9400,1.734095,1.323003,因子未变动
600171.SH,2008-06-17,0.0971,4.9300,5.4600,2.093074,1.889900,因子未变动
600172.SH,2012-05-24,0.4142,7.6500,13.0600,3.623665,2.122591,因子未变动
600172.SH,2017-06-08,0.4463,8.1400,14.7000,6.661090,3.688522,因子未变动
600173.SH,2010-03-17,0.4482,8.6800,15.7300,1.920743,1.059889,因子未变动
600176.SH,2003-11-05,0.3753,7.3900,11.8300,1.727010,1.078834,因子未变动
600176.SH,2004-06-30,0.1729,4.8800,5.9000,2.087984,1.727010,因子未变动
600176.SH,2012-05-31,0.3391,11.1500,16.8700,3.263768,2.157144,因子未变动
600176.SH,2016-05-16,0.5524,9.2600,20.6900,7.547270,3.377850,因子未变动
600176.SH,2017-05-16,0.1857,9.0800,11.1500,9.267848,7.547270,因子未变动
600176.SH,2018-05-17,0.1802,12.4200,15.1500,11.304984,9.267848,因子未变动
600176.SH,2021-05-21,0.1362,15.4700,17.9100,13.667225,11.805248,因子未变动
600177.SH,2000-09-21,0.4998,13.4300,26.8500,2.850685,1.425873,因子未变动
600177.SH,2004-04-16,0.4354,6.9900,12.3800,5.321330,3.004531,因子未变动
600177.SH,2005-04-29,0.3600,4.0000,6.2500,8.314577,5.321330,因子未变动
600177.SH,2007-06-04,0.2081,23.4100,29.5600,10.902688,8.634368,因子未变动
600177.SH,2017-06-05,0.3111,9.7200,14.1100,23.545040,16.219545,因子未变动
600177.SH,2019-06-05,0.3244,6.3100,9.3400,36.572178,24.707757,因子未变动
600179.SH,2006-06-23,0.1542,4.2800,5.0600,1.186219,1.003363,因子未变动
600179.SH,2018-05-31,0.2900,11.2400,15.8300,1.670627,1.186219,因子未变动
600180.SH,2001-10-19,0.1664,15.8300,18.9900,1.943256,1.619892,因子未变动
600182.SH,2025-07-25,0.0346,16.4400,17.0300,1.035888,1.235229,因子未变动
600182.SH,2026-01-28,0.0181,15.2100,15.4900,1.303114,1.035888,因子未变动
600183.SH,2000-04-28,0.3358,13.5500,20.4000,1.527491,1.014583,因子未变动
600183.SH,2002-07-12,0.2360,8.5800,11.2300,2.017172,1.541170,因子未变动
600183.SH,2006-09-25,0.3366,7.4500,11.2300,3.295634,2.186329,因子未变动
600183.SH,2012-06-01,0.2612,5.9400,8.0400,4.845657,3.580000,因子未变动
600183.SH,2018-05-28,0.3326,9.3500,14.0100,8.674021,5.788872,因子未变动
600184.SH,2007-05-31,0.3334,23.9500,35.9300,1.520599,1.013592,因子未变动
600184.SH,2015-04-23,0.4999,26.2700,52.5300,3.046969,1.523775,因子未变动
600185.SH,2006-03-15,0.1603,3.5100,4.1800,1.313865,1.103270,因子未变动
600185.SH,2007-07-19,0.2312,5.0200,6.5300,1.709072,1.313865,因子未变动
600185.SH,2016-05-26,0.6467,6.6500,18.8200,5.101832,1.802720,因子未变动
600186.SH,2002-07-11,0.2494,9.4800,12.6300,2.682028,2.013114,因子未变动
600186.SH,2006-11-20,0.3333,2.5600,3.8400,4.023043,2.682028,因子未变动
600187.SH,2000-09-05,0.1448,22.9200,26.8000,1.175137,1.005005,因子未变动
600187.SH,2001-05-15,0.3370,12.6700,19.1100,1.772444,1.175137,因子未变动
600187.SH,2013-10-09,0.6000,4.8200,12.0500,4.464935,1.785974,因子未变动
600188.SH,2005-07-27,0.3914,6.0800,9.9900,1.759713,1.070977,因子未变动
600188.SH,2019-11-19,0.0978,9.2300,10.2300,2.548810,2.299660,因子未变动
600188.SH,2023-07-17,0.4181,19.7100,33.8700,5.197967,3.024858,因子未变动
600188.SH,2024-07-08,0.2801,16.7800,23.3100,7.220776,5.197967,因子未变动
600189.SH,2018-07-16,0.2327,4.6500,6.0600,1.994433,1.530382,因子未变动
600191.SH,2001-10-19,0.1336,9.2700,10.7000,1.180298,1.022557,因子未变动
600191.SH,2008-06-17,0.3750,6.0500,9.6800,1.902827,1.189267,因子未变动
600192.SH,2010-06-10,0.1662,9.0300,10.8300,1.341082,1.118188,因子未变动
600193.SH,2001-04-27,0.5009,13.9500,27.9500,2.003584,1.000000,因子未变动
600193.SH,2008-10-21,0.2354,4.3200,5.6500,2.620428,2.003584,因子未变动
600193.SH,2012-05-07,0.3361,10.2700,15.4700,3.947228,2.620428,因子未变动
600193.SH,2013-11-05,0.2340,6.4500,8.4200,5.152815,3.947228,因子未变动
600195.SH,2018-07-10,0.2981,13.0900,18.6500,2.695837,1.892145,因子未变动
600195.SH,2019-07-16,0.2969,10.7300,15.2600,3.833968,2.695837,因子未变动
600195.SH,2020-07-08,0.1707,13.8500,16.7000,4.622907,3.833968,因子未变动
600196.SH,2000-03-31,0.1665,23.1300,27.7500,1.799921,1.500259,因子未变动
600196.SH,2002-06-18,0.2391,10.8500,14.2600,2.460326,1.871987,因子未变动
600196.SH,2004-06-24,0.5092,5.0600,10.3100,5.082722,2.494527,因子未变动
600196.SH,2007-06-08,0.2359,11.7600,15.3900,7.356488,5.621332,因子未变动
600196.SH,2010-07-26,0.3368,12.6400,19.0600,11.252419,7.462254,因子未变动
600196.SH,2025-08-04,0.0116,27.2400,27.5600,1.011747,13.286053,因子未变动
600197.SH,2004-04-08,0.5097,7.0700,14.4200,2.197941,1.077631,因子未变动
600197.SH,2023-08-02,0.0155,26.0800,26.4900,1.000000,3.059744,因子未变动
600198.SH,2000-10-18,0.2169,28.1900,36.0000,1.339504,1.048906,因子未变动
600199.SH,2000-06-16,0.4129,15.4700,26.3500,1.703297,1.000000,因子未变动
600199.SH,2010-05-17,0.5000,10.3200,20.6400,3.455246,1.727623,因子未变动
600200.SH,2001-04-12,0.3352,19.9300,29.9800,2.406824,1.600000,因子未变动
600200.SH,2001-08-28,0.2307,18.6700,24.2700,3.128742,2.406824,因子未变动
600200.SH,2003-10-28,0.3335,11.6500,17.4800,4.752450,3.167394,因子未变动
600200.SH,2006-09-07,0.3338,4.9500,7.4300,7.267527,4.841758,因子未变动
600201.SH,2004-06-15,0.5000,8.4400,16.8800,2.177549,1.088774,因子未变动
600201.SH,2006-07-12,0.2229,5.0200,6.4600,2.935304,2.280995,因子未变动
600201.SH,2015-10-14,0.5000,28.1600,56.3200,6.295051,3.147526,因子未变动
600201.SH,2017-10-09,0.2856,23.8900,33.4400,9.074241,6.482764,因子未变动
600201.SH,2018-06-25,0.2410,17.3800,22.9000,11.956279,9.074241,因子未变动
600202.SH,2001-04-17,0.5028,17.9800,36.1600,2.011123,1.000000,因子未变动
600202.SH,2002-07-09,0.1000,8.7300,9.7000,2.234582,2.011123,因子未变动
600202.SH,2008-06-25,0.2326,9.9000,12.9000,3.115415,2.390900,因子未变动
600202.SH,2009-05-11,0.1689,15.4000,18.5300,3.748613,3.115415,因子未变动
600203.SH,2006-08-23,0.1507,4.3400,5.1100,1.193701,1.013829,因子未变动
600206.SH,2008-07-30,0.3336,9.5500,14.3300,1.526666,1.017422,因子未变动
600206.SH,2014-05-12,0.5000,10.4900,20.9800,3.072605,1.536302,因子未变动
600208.SH,2002-07-24,0.1701,9.6600,11.6400,1.215291,1.008567,因子未变动
600208.SH,2006-02-14,0.1969,2.5700,3.2000,1.513203,1.215291,因子未变动
600208.SH,2008-03-13,0.3752,10.4400,16.7100,2.664609,1.664783,因子未变动
600208.SH,2010-04-01,0.3371,6.4500,9.7300,4.019635,2.664609,因子未变动
600208.SH,2011-07-01,0.1701,5.1700,6.2300,4.843777,4.019635,因子未变动
600210.SH,2001-09-25,0.3550,12.3000,19.0700,1.669118,1.076568,因子未变动
600210.SH,2004-03-25,0.3907,7.1100,11.6700,2.868663,1.747746,因子未变动
600210.SH,2004-09-23,0.2865,4.0600,5.6900,4.020367,2.868663,因子未变动
600210.SH,2023-07-26,0.0456,5.2300,5.4800,1.000000,6.645219,因子未变动
600211.SH,2007-09-11,0.1162,23.1900,26.2400,1.144419,1.011398,因子未变动
600211.SH,2020-04-17,0.3053,26.7600,38.5200,1.796980,1.248369,因子未变动
600211.SH,2024-04-30,0.2427,36.0300,47.5800,2.508867,1.899842,因子未变动
600212.SH,2002-07-22,0.2107,9.7800,12.3900,1.341275,1.058730,因子未变动
600212.SH,2006-06-26,0.3745,3.1900,5.1000,2.173045,1.359218,因子未变动
600215.SH,2000-05-16,0.1665,15.2700,18.3200,1.199738,1.000000,因子未变动
600215.SH,2011-06-03,0.2306,6.2400,8.1100,1.651399,1.270620,因子未变动
600215.SH,2024-07-12,0.0149,6.6100,6.7100,1.000000,1.721319,因子未变动
600216.SH,2000-10-09,0.2306,15.4500,20.0800,1.312804,1.010101,因子未变动
600216.SH,2001-05-25,0.3333,12.1200,18.1800,1.969207,1.312804,因子未变动
600216.SH,2013-10-09,0.4446,12.3800,22.2900,4.098460,2.276309,因子未变动
600217.SH,2001-05-15,0.5007,13.5800,27.2000,2.032058,1.014535,因子未变动
600217.SH,2004-04-20,0.3768,9.5100,15.2600,3.278259,2.043004,因子未变动
600219.SH,2006-03-31,0.3647,4.2500,6.6900,1.685694,1.070882,因子未变动
600219.SH,2016-08-30,0.6045,3.1600,7.9900,4.742845,1.875768,因子未变动
600221.SH,2013-06-07,0.5102,2.4100,4.9200,2.340133,1.146285,因子未变动
600222.SH,2006-08-28,0.1061,10.5300,11.7800,1.142571,1.021331,因子未变动
600222.SH,2006-09-04,0.4724,4.5800,8.6800,2.165397,1.142571,因子未变动
600222.SH,2010-05-12,0.2321,7.7400,10.0800,3.101071,2.381180,因子未变动
600223.SH,2000-06-14,0.2310,12.2200,15.8900,1.300327,1.000000,因子未变动
600226.SH,2000-09-28,0.3755,23.2300,37.2000,1.606562,1.003237,因子未变动
600226.SH,2001-04-10,0.1693,26.2500,31.6000,1.933994,1.606562,因子未变动
600226.SH,2001-09-07,0.1714,21.9900,26.5400,2.334161,1.933994,因子未变动
600226.SH,2010-05-25,0.3410,8.6200,13.0800,4.209056,2.773858,因子未变动
600226.SH,2015-10-12,0.6360,5.2300,14.3700,12.016663,4.373496,因子未变动
600226.SH,2017-09-20,0.2853,6.7900,9.5000,16.812707,12.016663,因子未变动
600226.SH,2018-03-26,0.2310,4.5600,5.9300,21.863897,16.812707,因子未变动
600227.SH,2008-05-13,0.4477,17.2600,31.2500,2.062049,1.138911,因子未变动
600227.SH,2010-05-12,0.5017,5.7400,11.5200,4.183353,2.084414,因子未变动
600228.SH,2001-05-22,0.3763,13.1600,21.1000,1.603343,1.000000,因子未变动
600230.SH,2018-05-30,0.2948,27.4900,38.9800,1.614163,1.138362,因子未变动
600231.SH,2002-10-15,0.2302,6.3200,8.2100,1.338463,1.030339,因子未变动
600231.SH,2003-04-17,0.2404,9.4800,12.4800,1.762027,1.338463,因子未变动
600231.SH,2008-04-24,0.2272,9.4900,12.2800,2.686457,2.076097,因子未变动
600231.SH,2016-05-10,0.5019,2.6900,5.4000,5.639243,2.809178,因子未变动
600231.SH,2018-06-20,0.1034,3.4700,3.8700,6.331509,5.677090,因子未变动
600232.SH,2001-05-25,0.2341,17.7300,23.1500,1.305697,1.000000,因子未变动
600232.SH,2008-08-08,0.2308,4.2000,5.4600,1.822868,1.402206,因子未变动
600233.SH,2002-07-24,0.3371,11.0300,16.6400,1.523418,1.009814,因子未变动
600233.SH,2016-04-26,0.5013,17.7200,35.5300,3.695793,1.843216,因子未变动
600234.SH,2007-02-09,0.3495,2.1400,3.2900,1.537383,1.000000,因子未变动
600234.SH,2011-04-21,0.2860,7.0400,9.8600,2.153210,1.537383,因子未变动
600235.SH,2003-04-14,0.2928,15.1200,21.3800,1.442433,1.020093,因子未变动
600236.SH,2005-06-22,0.5111,4.8400,9.9000,2.199146,1.075138,因子未变动
600236.SH,2010-05-06,0.2960,5.4000,7.6700,3.342198,2.353047,因子未变动
600236.SH,2019-07-10,0.2623,4.5000,6.1000,5.415930,3.995359,因子未变动
600236.SH,2024-07-12,0.0148,7.9900,8.1100,1.000000,6.332216,因子未变动
600237.SH,2003-06-02,0.5023,10.9200,21.9400,2.027318,1.009039,因子未变动
600237.SH,2006-05-31,0.3398,3.3800,5.1200,3.166816,2.090593,因子未变动
600238.SH,2010-05-24,0.4444,12.0500,21.6900,1.902526,1.056959,因子未变动
600238.SH,2011-05-23,0.3356,9.8600,14.8400,2.863436,1.902526,因子未变动
600239.SH,2001-06-22,0.3348,29.4000,44.2000,1.503401,1.000000,因子未变动
600239.SH,2001-11-02,0.1675,22.5200,27.0500,1.805817,1.503401,因子未变动
600239.SH,2002-07-03,0.4477,9.8200,17.7800,3.320103,1.833713,因子未变动
600239.SH,2007-11-30,0.1171,7.3100,8.2800,3.801990,3.356588,因子未变动
600239.SH,2009-06-16,0.3332,19.5300,29.2900,5.702012,3.801990,因子未变动
600239.SH,2011-06-13,0.2326,11.0500,14.4000,7.471980,5.733707,因子未变动
600239.SH,2015-06-16,0.2336,11.8100,15.4100,10.198689,7.816127,因子未变动
600239.SH,2017-06-01,0.3444,4.7600,7.2600,15.555143,10.198689,因子未变动
600241.SH,2012-05-08,0.4121,6.5900,11.2100,1.828715,1.075043,因子未变动
600243.SH,2006-12-25,0.1628,4.9900,5.9600,1.205764,1.009524,因子未变动
600246.SH,2007-03-16,0.5009,24.4600,49.0100,2.141419,1.068743,因子未变动
600246.SH,2007-10-23,0.3332,23.8300,35.7400,3.211680,2.141419,因子未变动
600246.SH,2009-04-16,0.5073,11.8700,24.0900,6.582340,3.243353,因子未变动
600246.SH,2010-04-07,0.1747,8.0800,9.7900,7.975385,6.582340,因子未变动
600248.SH,2007-02-15,0.1333,3.2500,3.7500,1.173483,1.017019,因子未变动
600248.SH,2009-05-18,0.3336,9.4900,14.2400,1.760843,1.173483,因子未变动
600248.SH,2010-05-06,0.2854,8.5900,12.0200,2.463950,1.760843,因子未变动
600248.SH,2016-06-07,0.2357,6.1600,8.0600,3.315883,2.534223,因子未变动
600249.SH,2007-09-18,0.4999,27.6700,55.3300,2.154130,1.077260,因子未变动
600249.SH,2008-08-14,0.3453,7.2800,11.1200,3.290374,2.154130,因子未变动
600250.SH,2003-06-12,0.3386,10.5500,15.9500,1.542327,1.020160,因子未变动
600250.SH,2004-06-16,0.2343,8.3000,10.8400,2.014316,1.542327,因子未变动
600251.SH,2004-06-21,0.3498,5.4100,8.3200,1.537893,1.000000,因子未变动
600251.SH,2008-03-27,0.2308,65.7400,85.4600,2.012631,1.548214,因子未变动
600251.SH,2009-05-12,0.3353,23.7300,35.7000,3.027852,2.012631,因子未变动
600251.SH,2015-05-19,0.5033,14.1300,28.4500,6.353318,3.155444,因子未变动
600252.SH,2003-08-21,0.1718,6.2200,7.5100,1.346931,1.115567,因子未变动
600252.SH,2004-10-20,0.2340,4.5500,5.9400,1.764602,1.351673,因子未变动
600252.SH,2009-06-12,0.1677,12.1100,14.5500,2.120146,1.764602,因子未变动
600252.SH,2010-08-30,0.5004,18.7000,37.4300,4.243692,2.120146,因子未变动
600252.SH,2011-06-23,0.5009,16.8700,33.8000,8.502477,4.243692,因子未变动
600252.SH,2015-09-16,0.6730,5.5500,16.9700,27.653131,9.043894,因子未变动
600255.SH,2006-05-24,0.2332,10.5200,13.7200,1.344409,1.030844,因子未变动
600255.SH,2007-04-09,0.3369,11.7900,17.7800,2.027446,1.344409,因子未变动
600255.SH,2008-05-08,0.5013,7.9700,15.9800,4.065067,2.027446,因子未变动
600255.SH,2014-10-10,0.5999,6.1500,15.3700,10.412088,4.166190,因子未变动
600256.SH,2000-11-06,0.5000,20.9400,41.8800,2.000000,1.000000,因子未变动
600256.SH,2001-09-28,0.4153,14.5000,24.8000,3.420690,2.000000,因子未变动
600256.SH,2002-09-12,0.1693,13.1000,15.7700,4.117884,3.420690,因子未变动
600256.SH,2004-06-23,0.1707,7.4800,9.0200,4.981946,4.131370,因子未变动
600256.SH,2009-04-23,0.0968,14.5500,16.1100,5.565300,5.026388,因子未变动
600256.SH,2010-04-27,0.2316,28.0000,36.4400,7.242840,5.565300,因子未变动
600256.SH,2011-03-30,0.3345,24.0100,36.0800,10.883869,7.242840,因子未变动
600256.SH,2012-05-25,0.4444,15.0400,27.0700,19.589517,10.883869,因子未变动
600256.SH,2013-06-24,0.3350,13.3400,20.0600,29.457701,19.589517,因子未变动
600256.SH,2023-06-29,0.1062,6.6500,7.4400,39.889458,35.653878,因子未变动
600256.SH,2025-07-18,0.1003,5.4700,6.0800,48.870123,43.967041,因子未变动
600257.SH,2004-06-16,0.5000,5.8500,11.7000,2.030599,1.015299,因子未变动
600257.SH,2005-07-15,0.3368,2.5400,3.8300,3.061887,2.030599,因子未变动
